emp_no,first_name,last_name,birth_date,from_date,to_date,title
228554,Bilhanan,Brendel,1965-01-03,1990-12-23,9999-01-01,Senior Staff
228562,Hsiangchu,Sichman,1964-10-18,1996-08-28,9999-01-01,Engineer
228648,Mountaz,Takanami,1964-11-10,1988-05-31,9999-01-01,Staff
228766,Nahla,Smailagic,1965-01-11,1993-02-12,9999-01-01,Senior Engineer
228787,Supot,Solares,1964-07-12,1992-01-23,9999-01-01,Staff
228796,Jayesh,Undy,1964-10-01,2000-03-05,9999-01-01,Technique Leader
228835,Jianhui,Hebden,1964-09-17,1990-03-28,9999-01-01,Staff
228841,Adly,Cromarty,1964-06-25,1995-01-04,9999-01-01,Senior Engineer
228856,Shay,Bressoud,1964-07-24,1994-10-04,9999-01-01,Staff
228914,Martien,Baez,1964-08-15,1990-12-13,9999-01-01,Senior Engineer
228937,Magy,Binkley,1964-07-25,1985-05-23,9999-01-01,Senior Engineer
228981,Berni,Einsfeld,1964-10-31,1992-05-05,9999-01-01,Staff
228983,Mario,Azevdeo,1964-07-31,1991-07-30,9999-01-01,Senior Engineer
228998,Adil,Anger,1964-06-20,2001-07-23,9999-01-01,Senior Engineer
229050,Ingmar,Spinelli,1964-09-24,1996-02-27,9999-01-01,Staff
229054,Theron,Gadepally,1964-10-12,1986-08-07,9999-01-01,Senior Engineer
229056,Abdelghani,Keohane,1964-11-28,1985-06-01,9999-01-01,Staff
229087,Moon,Bratsberg,1964-06-07,1997-12-07,9999-01-01,Assistant Engineer
229094,Fayez,Pell,1964-10-30,1995-07-22,9999-01-01,Engineer
229098,Berry,Yurek,1965-01-08,1995-08-16,9999-01-01,Senior Staff
229117,Divine,Frolund,1964-07-30,1993-03-20,9999-01-01,Senior Engineer
229156,Yuqun,Senzako,1964-12-16,1995-06-17,9999-01-01,Staff
229181,Oldrich,Ponthieu,1964-08-01,1997-07-10,9999-01-01,Staff
229220,Fabrizio,Lichtman,1965-01-21,1987-02-09,9999-01-01,Senior Engineer
229243,Hatsukazu,Sessa,1964-07-18,1992-04-16,9999-01-01,Staff
229248,Harjit,Terekhov,1965-01-27,1995-10-19,9999-01-01,Staff
229270,Aral,Erev,1964-11-13,1994-02-18,9999-01-01,Senior Engineer
229294,Subhada,Babu,1964-12-22,1995-03-16,9999-01-01,Staff
229309,Subhrajyoti,Crelier,1964-06-29,1992-07-18,9999-01-01,Staff
229366,Aran,Schmiedel,1964-08-23,1994-05-13,9999-01-01,Senior Engineer
229375,Alexius,Bellone,1964-09-15,1998-05-31,9999-01-01,Staff
229386,Pohua,Tasistro,1965-01-03,1994-11-04,9999-01-01,Technique Leader
229391,Paloma,Henseler,1965-01-15,1991-06-11,9999-01-01,Senior Engineer
229404,Gilbert,Kilgour,1965-01-11,1996-04-05,9999-01-01,Staff
229417,Jeane,Nanard,1964-08-28,1989-02-16,9999-01-01,Staff
229428,Mantis,Schaaf,1964-06-13,1994-10-14,9999-01-01,Engineer
229433,Mantis,Rossi,1964-10-08,1988-11-13,9999-01-01,Senior Engineer
229451,Bouchung,Morrin,1964-10-14,1994-05-10,9999-01-01,Staff
229518,Sakthirel,Azuma,1964-08-04,1996-09-28,9999-01-01,Senior Engineer
229535,Sudhanshu,Solovay,1964-11-19,1989-07-18,9999-01-01,Staff
229547,Moni,Schach,1965-01-03,1986-07-04,9999-01-01,Staff
229629,Kamakshi,Klyachko,1964-08-03,1992-04-22,9999-01-01,Staff
229652,Ulises,Gornas,1964-08-04,1992-03-05,9999-01-01,Senior Engineer
229697,Karlis,Kalsbeek,1964-12-20,1990-01-26,9999-01-01,Staff
229708,Lubomir,Marakhovsky,1964-08-11,1994-02-01,9999-01-01,Senior Engineer
229716,Mostafa,Curless,1964-07-28,1995-10-01,9999-01-01,Staff
229721,Marla,Conte,1964-07-25,1994-11-21,9999-01-01,Staff
229727,Ewing,Millington,1965-01-23,1999-09-28,9999-01-01,Engineer
229733,Sariel,Maquelin,1964-07-21,1999-09-24,9999-01-01,Senior Staff
229749,Vivian,Rosen,1964-10-28,1993-10-21,9999-01-01,Staff
229756,Kish,Peha,1964-12-04,1986-12-23,9999-01-01,Senior Engineer
229796,Jouni,Keohane,1964-11-21,1988-01-26,9999-01-01,Senior Engineer
229821,Shushma,Weedman,1964-07-03,1997-05-03,9999-01-01,Staff
229850,Jeanna,Landherr,1964-07-20,1998-09-30,9999-01-01,Technique Leader
229909,Shir,Peroz,1964-06-26,1990-11-22,9999-01-01,Senior Engineer
229946,Kazunori,Melski,1964-06-22,1998-06-21,9999-01-01,Senior Staff
229950,Moto,Birrer,1964-10-08,1997-04-02,9999-01-01,Staff
229968,Ute,Baranowski,1964-07-28,1999-08-17,9999-01-01,Engineer
229977,Goo,Schrift,1964-09-19,1999-05-21,9999-01-01,Staff
229981,Jamaludin,Fordan,1965-01-19,1992-02-06,9999-01-01,Senior Engineer
229996,Shahid,Emmart,1964-09-02,1987-12-22,9999-01-01,Technique Leader
229999,Wilmer,Schnabel,1964-10-03,1987-08-20,9999-01-01,Senior Engineer
230002,Tadahiro,Backhouse,1965-01-07,1991-10-02,9999-01-01,Senior Engineer
230026,Lidong,Uchoa,1964-08-04,1998-04-14,9999-01-01,Senior Engineer
230043,Divier,Swist,1964-11-03,1999-09-16,9999-01-01,Staff
230067,Genki,Yurek,1964-06-02,1989-05-14,9999-01-01,Senior Engineer
230071,Larisa,Monarch,1964-06-21,1999-03-08,9999-01-01,Engineer
230072,Lansing,Vural,1964-12-23,1996-04-16,9999-01-01,Staff
230088,Armond,Matzat,1964-10-02,1991-11-16,9999-01-01,Senior Engineer
230090,Froduald,Hemaspaandra,1964-09-14,1988-03-27,9999-01-01,Staff
230106,Chiranjit,Swick,1964-07-08,1994-05-21,9999-01-01,Engineer
230126,Bezalel,Radivojevic,1965-01-31,1988-07-02,9999-01-01,Staff
230186,Nechama,Milicia,1964-09-26,1999-11-03,9999-01-01,Senior Staff
230226,Karoline,Ranai,1964-10-31,1991-03-26,9999-01-01,Staff
230254,Beshir,Etalle,1964-08-15,1992-12-08,9999-01-01,Senior Engineer
230274,Nectarios,Hertweck,1964-11-09,1997-11-26,9999-01-01,Senior Staff
230287,Renny,Alameldin,1965-01-14,1997-09-28,9999-01-01,Assistant Engineer
230295,Hausi,Rusterholz,1964-10-17,1991-10-30,9999-01-01,Technique Leader
230330,Hongzhu,Biron,1964-07-21,1995-06-21,9999-01-01,Senior Engineer
230333,Mantis,Rajcani,1964-10-17,1998-02-04,9999-01-01,Engineer
230335,Fun,Fargier,1964-11-30,1998-07-01,9999-01-01,Staff
230349,Yongqiao,Marzano,1964-08-23,1999-04-24,9999-01-01,Senior Staff
230354,Yinghua,Lorho,1965-01-31,1991-08-09,9999-01-01,Staff
230375,Nirmal,Sewelson,1964-11-18,1992-04-18,9999-01-01,Senior Engineer
230387,Jacopo,Benner,1964-11-28,1989-07-03,9999-01-01,Senior Engineer
230417,Youssef,Jumpertz,1964-06-12,1993-09-19,9999-01-01,Senior Engineer
230498,Kolar,Puppo,1965-01-15,1990-04-25,9999-01-01,Senior Engineer
230522,Izaskun,Bail,1964-09-09,1999-11-18,9999-01-01,Engineer
230546,Bartek,Christianini,1964-07-20,1998-03-20,9999-01-01,Engineer
230561,Shahid,Chappelet,1964-09-26,1994-05-03,9999-01-01,Staff
230579,Shahar,Negoita,1965-01-17,1994-03-19,9999-01-01,Staff
230606,Yannik,Keohane,1964-09-26,1993-03-07,9999-01-01,Senior Staff
230617,Shunichi,Mandell,1964-09-15,1986-11-26,9999-01-01,Technique Leader
230627,Chenxi,Alblas,1964-10-27,1986-01-29,9999-01-01,Staff
230670,Fan,Swan,1964-06-18,1992-12-22,9999-01-01,Senior Engineer
230678,Lillian,Kenevan,1964-08-09,1995-10-02,9999-01-01,Senior Staff
230684,Leif,Orlowski,1964-12-18,1989-07-25,9999-01-01,Staff
230689,Dietrich,Crabtree,1965-01-14,1986-05-24,9999-01-01,Senior Staff
230764,Jaihie,Kadhim,1964-06-05,1986-06-30,9999-01-01,Senior Engineer
230770,Mircea,Kalorkoti,1964-09-11,1988-01-05,9999-01-01,Senior Engineer
230790,Cordelia,Dulin,1964-10-21,1998-02-06,9999-01-01,Engineer
230830,Sumant,Hofstetter,1964-08-20,1999-12-01,9999-01-01,Staff
230865,Takushi,Brattka,1965-01-02,1999-06-03,9999-01-01,Staff
230907,Shirish,Lieblein,1964-06-05,1989-03-28,9999-01-01,Staff
230932,Ulf,Fontet,1964-08-10,1991-05-12,9999-01-01,Senior Engineer
230963,Ziva,Vidya,1964-10-15,1996-10-30,9999-01-01,Engineer
231002,Yinghua,Maierhofer,1964-09-09,1988-04-15,9999-01-01,Senior Engineer
231055,Manibrata,Gladwell,1964-07-26,1989-06-29,9999-01-01,Senior Engineer
231066,Arnd,Bashian,1964-08-08,1988-08-02,9999-01-01,Senior Engineer
231069,Trygve,Siksek,1965-01-22,1995-11-09,9999-01-01,Staff
231158,Satyanarayana,Thimonier,1964-10-03,1990-11-09,9999-01-01,Staff
231229,Kwangsub,Roccetti,1964-10-06,1989-11-30,9999-01-01,Staff
231240,Salvador,Kitai,1964-06-28,1999-01-18,9999-01-01,Engineer
231247,Padma,Chimia,1964-10-26,2002-03-17,9999-01-01,Staff
231296,Heng,Bridgland,1964-11-04,1999-09-16,9999-01-01,Engineer
231310,Goetz,Detkin,1964-12-10,1991-02-24,9999-01-01,Engineer
231373,Behnaam,Rosca,1964-10-30,1994-04-01,9999-01-01,Staff
231387,Ronghao,Bernatsky,1964-07-29,1998-01-20,9999-01-01,Engineer
231388,Aemilian,Nitsche,1964-10-23,1993-02-07,9999-01-01,Senior Engineer
231459,Nectarios,Pramanik,1965-01-28,1999-11-18,9999-01-01,Assistant Engineer
231480,Lein,Serra,1964-09-07,1988-05-07,9999-01-01,Staff
231556,Magdalena,Turnbull,1964-07-12,1999-11-07,9999-01-01,Staff
231590,Hirochika,Mukaidono,1964-11-24,1989-12-24,9999-01-01,Staff
231592,Hausi,Vanwelkenhuysen,1964-10-26,1991-04-15,9999-01-01,Engineer
231671,Chandrasekaran,Pearson,1965-01-07,1995-04-14,9999-01-01,Staff
231713,Kolar,Lunn,1964-08-05,1988-05-26,9999-01-01,Staff
231741,Toong,Remmele,1964-08-04,1997-03-20,9999-01-01,Engineer
231743,Wanqing,Willoner,1964-10-25,1985-05-26,9999-01-01,Staff
231774,Adly,Tischendorf,1964-08-24,1994-12-22,9999-01-01,Senior Engineer
231777,Mandell,Poehlman,1964-11-11,1997-07-21,9999-01-01,Engineer
231786,Karsten,Rathonyi,1964-12-25,1989-01-19,9999-01-01,Senior Engineer
231798,Goetz,Alvarado,1965-01-28,1988-12-25,9999-01-01,Senior Engineer
231799,Vishu,Vadhan,1964-11-19,1994-11-08,9999-01-01,Engineer
231808,Atreyi,Candan,1964-12-17,1991-11-12,9999-01-01,Senior Engineer
231809,Izaskun,Schurmann,1964-07-21,1990-07-28,9999-01-01,Senior Staff
231827,Alexius,Kulisch,1964-07-09,1990-12-11,9999-01-01,Staff
231893,Shigeichiro,Brizzi,1964-11-10,1987-06-28,9999-01-01,Staff
231896,Emdad,Fiebach,1964-09-26,1987-10-28,9999-01-01,Senior Engineer
231897,Masamitsu,Engberts,1964-09-05,1998-03-03,9999-01-01,Assistant Engineer
231910,Halsur,Rouquie,1964-06-27,1997-01-28,9999-01-01,Senior Engineer
231915,Kazuyasu,Marsiglia,1964-12-12,1998-08-15,9999-01-01,Technique Leader
231949,Remzi,Lodder,1964-08-19,1985-12-30,9999-01-01,Staff
231973,Subhankar,Muhlberg,1964-09-03,1995-11-11,9999-01-01,Senior Engineer
232002,Zsolt,Papsdorf,1964-11-04,1987-04-09,9999-01-01,Senior Engineer
232039,Sarita,Gunderson,1964-11-01,1990-02-12,9999-01-01,Staff
232086,Yonghoan,Schicker,1964-07-17,1987-12-19,9999-01-01,Staff
232115,Gennadi,Andreotta,1964-09-30,1999-04-01,9999-01-01,Engineer
232149,Duri,Busillo,1964-07-11,1988-07-09,9999-01-01,Senior Engineer
232160,Miyeon,Isard,1964-12-31,1991-02-10,9999-01-01,Senior Engineer
232167,Bartek,Hockney,1964-06-22,1996-03-04,9999-01-01,Staff
232178,Etsuo,Anandan,1965-01-29,1989-12-13,9999-01-01,Staff
232209,Nitsan,Rouquie,1965-01-11,1988-08-01,9999-01-01,Senior Engineer
232213,Macha,Shinomoto,1964-11-16,1987-12-02,9999-01-01,Senior Engineer
232228,Remzi,Yoshimura,1964-06-13,1993-12-24,9999-01-01,Senior Engineer
232325,Steve,Streit,1964-12-21,1999-07-26,9999-01-01,Staff
232342,Chuanyi,Thiran,1964-09-28,1991-06-13,9999-01-01,Senior Engineer
232386,Dulce,Ballarin,1964-07-08,1996-10-08,9999-01-01,Senior Staff
232397,Fumiya,Armand,1964-11-02,1993-08-21,9999-01-01,Senior Engineer
232404,Tonia,Joslin,1964-07-12,1990-12-10,9999-01-01,Staff
232422,Zorica,Swist,1964-09-01,1985-04-26,9999-01-01,Staff
232477,Neelam,Pehl,1964-09-24,1997-08-28,9999-01-01,Staff
232495,Amstein,Koyama,1964-08-12,1996-07-27,9999-01-01,Senior Staff
232500,Junsik,Kermarrec,1964-11-03,1993-02-25,9999-01-01,Staff
232539,Xiaoheng,Trystram,1964-11-28,1988-10-13,9999-01-01,Staff
232556,Angus,Perfilyeva,1964-10-08,2000-01-12,9999-01-01,Senior Staff
232577,Yagil,Rettelbach,1964-09-10,1987-12-26,9999-01-01,Staff
232621,Yahiko,Hinsberger,1964-07-30,1986-11-12,9999-01-01,Senior Engineer
232640,Keung,Luce,1964-12-05,1991-11-27,9999-01-01,Staff
232669,Dines,Homond,1964-08-06,2000-04-03,9999-01-01,Senior Staff
232678,Shounak,Bolotov,1964-09-05,1997-11-03,9999-01-01,Engineer
232697,Barry,Ramsak,1965-01-23,1990-09-07,9999-01-01,Senior Engineer
232714,Fan,Gimbel,1964-09-27,1997-10-10,9999-01-01,Engineer
232715,Fumiya,Kinley,1964-12-14,1994-07-27,9999-01-01,Senior Engineer
232723,Tesuya,Bugrara,1965-01-14,1993-02-13,9999-01-01,Engineer
232740,Niranjan,Katalagarianos,1964-10-21,1988-08-10,9999-01-01,Staff
232759,Mariangiola,Fiutem,1964-12-03,1990-06-22,9999-01-01,Staff
232768,Bokyung,Benzaken,1964-06-07,1997-12-22,9999-01-01,Staff
232770,DeForest,Cannane,1964-08-24,1990-09-08,9999-01-01,Staff
232794,Nimmagadda,Asmuth,1964-12-01,1998-05-04,9999-01-01,Staff
232797,Turgut,Rotem,1964-09-29,1999-10-28,9999-01-01,Assistant Engineer
232863,Adin,Detkin,1964-09-16,1995-04-11,9999-01-01,Staff
232994,Satosi,Szemeredi,1964-09-12,1997-08-25,9999-01-01,Senior Staff
233005,Ortrun,Bernini,1964-09-23,1993-09-29,9999-01-01,Senior Engineer
233016,Shay,Stasinski,1964-10-30,1987-05-30,9999-01-01,Senior Staff
233070,Miquel,Aumann,1964-07-07,1987-10-30,9999-01-01,Senior Engineer
233114,Alselm,Gargeya,1965-01-20,1987-12-25,9999-01-01,Senior Engineer
233144,Larisa,Crelier,1964-12-02,1988-02-03,9999-01-01,Staff
233183,Sumali,Petereit,1964-10-28,1992-07-04,9999-01-01,Staff
233191,Premsyl,Gien,1964-12-12,1999-11-06,9999-01-01,Staff
233195,Breannda,Matzov,1964-09-19,1997-05-14,9999-01-01,Staff
233226,Shunichi,Furedi,1964-06-01,1994-04-07,9999-01-01,Staff
233237,Kazuhide,Reutenauer,1964-09-25,1988-07-27,9999-01-01,Senior Staff
233248,Chinhyun,Peac,1964-09-10,1992-12-28,9999-01-01,Staff
233255,Kwan,Antonisse,1964-07-22,1987-07-26,9999-01-01,Senior Engineer
233285,Holgard,Jeansoulin,1964-07-10,1988-01-29,9999-01-01,Senior Engineer
233294,Vitaly,Velasco,1964-06-18,1992-12-05,9999-01-01,Staff
233309,Piyawadee,Pena,1964-07-03,1996-01-17,9999-01-01,Senior Staff
233319,Janalee,Schade,1964-07-27,1985-07-10,9999-01-01,Senior Engineer
233363,Magy,Lieberherr,1964-07-18,1996-04-30,9999-01-01,Staff
233382,Bojan,Diderrich,1964-12-27,2001-03-11,9999-01-01,Staff
233394,Khalid,Lenart,1965-01-06,1995-12-24,9999-01-01,Engineer
233397,Fay,Sundgren,1965-01-16,1990-07-07,9999-01-01,Staff
233408,Neven,Leuchs,1964-09-01,1990-10-28,9999-01-01,Senior Staff
233416,Yolla,Wroclawski,1964-12-05,1990-11-04,9999-01-01,Senior Engineer
233418,Hilari,Farrag,1964-10-02,1990-11-08,9999-01-01,Senior Engineer
233426,Etsuo,Usery,1965-01-12,1995-03-02,9999-01-01,Senior Engineer
233471,Bedrich,Babu,1964-09-08,1994-06-18,9999-01-01,Senior Engineer
233512,Xiaoshan,Swick,1964-12-22,1991-01-20,9999-01-01,Senior Engineer
233589,Nectarios,Tsukune,1964-10-24,1990-09-19,9999-01-01,Senior Engineer
233598,Toshimori,Moehrke,1964-10-21,1986-02-24,9999-01-01,Senior Engineer
233625,Byong,Perry,1964-12-16,1986-08-01,9999-01-01,Staff
233630,Shaowei,Delgrange,1964-11-09,1996-12-03,9999-01-01,Senior Engineer
233651,Deborah,Takanami,1964-12-01,1988-01-18,9999-01-01,Senior Engineer
233690,Cedric,Riefers,1965-01-17,1994-09-08,9999-01-01,Engineer
233728,Brewster,Delaune,1964-12-01,1990-07-22,9999-01-01,Staff
233739,Debatosh,Dratva,1964-08-11,1991-09-12,9999-01-01,Staff
233740,JiYoung,Schusler,1964-11-29,1994-10-02,9999-01-01,Technique Leader
233759,Zissis,Lodder,1965-01-14,2000-05-27,9999-01-01,Engineer
233765,Kotesh,Chachaty,1965-01-20,1991-03-25,9999-01-01,Senior Engineer
233785,Baziley,Ballarin,1965-01-30,1987-07-28,9999-01-01,Staff
233818,Kellie,Heydon,1965-01-01,1985-11-11,9999-01-01,Senior Engineer
233845,Baziley,Hiyoshi,1964-12-22,1999-03-04,9999-01-01,Senior Staff
233856,Wuxu,Viele,1964-12-10,1996-12-16,9999-01-01,Senior Engineer
233911,Aran,Yurek,1964-11-15,1989-10-26,9999-01-01,Senior Engineer
233927,Masaki,Loncour,1964-07-14,1997-05-29,9999-01-01,Engineer
233947,Shan,Uehara,1964-11-11,1995-12-31,9999-01-01,Engineer
233962,Adit,Schaar,1964-10-16,1987-09-14,9999-01-01,Senior Engineer
233998,Shalesh,Baby,1964-07-02,1994-01-18,9999-01-01,Senior Staff
234000,Heather,Binding,1964-08-12,1993-09-04,9999-01-01,Technique Leader
234033,Piyawadee,Angel,1964-12-11,1994-06-08,9999-01-01,Senior Engineer
234096,Ravishankar,Mahmud,1964-12-30,1995-08-17,9999-01-01,Engineer
234097,Rosita,Qiwen,1964-09-21,1988-05-06,9999-01-01,Senior Engineer
234141,Hsiangchu,Denis,1964-07-25,1987-05-09,9999-01-01,Senior Staff
234150,Xinyu,Krichel,1964-08-12,1993-05-28,9999-01-01,Senior Engineer
234154,Khaled,Liedekerke,1964-10-25,1990-01-23,9999-01-01,Staff
234178,Feipei,Pouyioutas,1964-10-16,1993-09-09,9999-01-01,Engineer
234195,Luerbio,Terkki,1965-01-07,1991-05-14,9999-01-01,Staff
234293,Karsten,Langford,1964-09-25,1992-04-26,9999-01-01,Senior Engineer
234369,Elgin,Constantine,1964-11-05,1993-08-15,9999-01-01,Staff
234401,Samphel,Dalton,1964-12-09,1989-10-11,9999-01-01,Staff
234436,Lucien,Vesna,1964-07-11,1986-07-19,9999-01-01,Staff
234459,Shaowei,Lienhardt,1964-06-26,1988-10-21,9999-01-01,Senior Engineer
234485,Vishwani,Stranks,1964-07-10,1986-10-21,9999-01-01,Staff
234492,Vasilii,Brandsma,1964-12-25,1989-05-11,9999-01-01,Staff
234513,Haldon,Yetim,1964-12-26,1998-01-11,9999-01-01,Engineer
234537,Berry,Zlotek,1964-11-16,1998-07-16,9999-01-01,Senior Staff
234550,Zhanqiu,Onuegbe,1964-06-16,1991-08-31,9999-01-01,Staff
234595,Luigi,Billawala,1964-06-18,1997-09-02,9999-01-01,Staff
234611,Shaibal,Lindqvist,1964-06-22,1992-11-21,9999-01-01,Staff
234634,Georgy,Lores,1964-11-29,1990-07-27,9999-01-01,Staff
234654,Shaibal,Zongker,1964-06-04,1998-12-12,9999-01-01,Staff
234724,Martina,Keohane,1964-06-28,1997-08-08,9999-01-01,Senior Staff
234727,Marjo,Farrag,1964-09-24,1999-10-28,9999-01-01,Staff
234739,Foong,Aamodt,1965-01-31,1986-06-28,9999-01-01,Senior Engineer
234747,Xinan,Hagimont,1964-10-26,1990-12-18,9999-01-01,Senior Engineer
234849,Serge,DasSarma,1964-11-26,1996-01-01,9999-01-01,Staff
234925,Moheb,Eterovic,1964-07-01,1990-01-10,9999-01-01,Senior Engineer
234940,Guenter,Puppe,1964-07-04,1994-03-22,9999-01-01,Senior Engineer
235017,Irena,Dratva,1965-01-17,1991-09-07,9999-01-01,Staff
235041,Kshitij,Stellhorn,1964-12-18,1990-08-15,9999-01-01,Staff
235096,Sverrir,Gyimothy,1965-01-21,1995-07-30,9999-01-01,Staff
235104,Jovan,Showalter,1964-09-18,1997-12-20,9999-01-01,Staff
235133,Arch,Taneja,1964-08-04,1989-11-06,9999-01-01,Staff
235199,Shen,Erev,1964-10-25,2000-01-24,9999-01-01,Staff
235224,Bowen,Cochrane,1964-08-29,1999-04-14,9999-01-01,Staff
235266,Subbu,Engelmann,1964-12-20,1985-05-21,9999-01-01,Engineer
235312,Lene,Salverda,1964-08-21,1998-04-23,9999-01-01,Technique Leader
235325,Gro,Prochazka,1965-01-06,1992-10-16,9999-01-01,Senior Engineer
235355,LiMin,Iwayama,1964-06-04,1991-08-08,9999-01-01,Senior Engineer
235368,Anneli,Joslin,1965-01-09,1987-04-12,9999-01-01,Senior Engineer
235369,Pradeep,Waleschkowski,1964-09-11,1990-10-06,9999-01-01,Senior Engineer
235384,Mohamadou,Zeilberger,1964-10-17,1991-08-28,9999-01-01,Staff
235387,Adhemar,Zschoche,1964-11-18,1994-12-20,9999-01-01,Staff
235408,Pascal,Polajnar,1964-08-09,1995-02-14,9999-01-01,Senior Engineer
235414,Sverrir,Rajcani,1964-09-06,1994-08-11,9999-01-01,Senior Staff
235458,Gio,Heuser,1965-01-05,1992-06-28,9999-01-01,Staff
235532,Changho,Ghelli,1964-06-19,1987-06-23,9999-01-01,Staff
235552,Heekeun,Griswold,1964-11-06,1989-03-29,9999-01-01,Senior Engineer
235584,Hatem,Yetto,1964-07-02,1986-03-11,9999-01-01,Senior Engineer
235586,Takahiro,Rissanen,1964-06-10,1991-12-08,9999-01-01,Staff
235647,Adin,Parhami,1964-10-28,1991-01-15,9999-01-01,Staff
235668,Nigel,Babu,1964-11-07,1999-11-14,9999-01-01,Senior Engineer
235676,Chuanyi,Smailagic,1964-12-12,1986-08-04,9999-01-01,Senior Engineer
235681,Shuky,Chorvat,1964-12-27,1987-08-19,9999-01-01,Senior Engineer
235723,Jaques,Camurati,1964-12-22,1987-09-25,9999-01-01,Engineer
235729,Henk,Anger,1965-02-01,1993-01-19,9999-01-01,Staff
235736,Bouchung,Lores,1964-09-21,1990-06-29,9999-01-01,Staff
235752,Kwangsub,Selenyi,1964-08-02,1995-01-05,9999-01-01,Engineer
235780,Sampalli,Bergere,1965-01-17,1994-04-08,9999-01-01,Senior Engineer
235793,Jayesh,Spinelli,1965-01-03,1999-01-16,9999-01-01,Senior Engineer
235794,Phule,Gomatam,1964-08-28,1992-01-16,9999-01-01,Staff
235813,Taizo,Hammerschmidt,1964-09-24,1989-10-25,9999-01-01,Senior Engineer
235817,Mingsen,Sidou,1964-12-09,1986-08-11,9999-01-01,Staff
235819,Leen,Puppe,1964-12-13,1993-06-12,9999-01-01,Senior Engineer
235840,Xiadong,Hiroyama,1964-11-17,1990-10-18,9999-01-01,Senior Engineer
235879,Odinaldo,Shumilov,1964-08-27,1992-11-28,9999-01-01,Staff
235891,Yuguang,Pfau,1964-08-17,1985-09-15,9999-01-01,Staff
235898,Maia,Nanard,1964-06-17,1999-10-28,9999-01-01,Senior Engineer
235904,Saddek,Desikan,1964-10-14,1992-03-21,9999-01-01,Staff
235940,Leah,Chorvat,1964-09-25,1990-04-10,9999-01-01,Staff
235946,Dmitri,Narahari,1964-06-21,1986-03-03,9999-01-01,Senior Engineer
235961,Basem,Ciolek,1964-08-06,1997-12-07,9999-01-01,Senior Engineer
235967,Gully,Gopalakrishnan,1964-12-11,1997-03-07,9999-01-01,Engineer
235993,Jiang,Oaver,1964-08-09,1990-08-10,9999-01-01,Senior Staff
236003,Subhankar,Restivo,1964-11-29,1992-11-16,9999-01-01,Staff
236010,Eben,Naumovich,1964-12-04,1998-10-26,9999-01-01,Staff
236026,Berna,Azulay,1964-09-05,1993-12-27,9999-01-01,Senior Engineer
236092,Demin,Bail,1964-10-02,1997-01-12,9999-01-01,Engineer
236160,Malu,Trumbly,1964-11-05,1998-05-23,9999-01-01,Technique Leader
236218,Yannik,Cmelik,1964-11-25,1995-10-29,9999-01-01,Staff
236233,Weiye,Besancenot,1964-07-14,1994-04-24,9999-01-01,Staff
236266,Mohan,Barreiro,1964-10-26,1988-07-08,9999-01-01,Technique Leader
236292,Elgin,Haraldson,1964-11-27,1993-05-21,9999-01-01,Senior Engineer
236297,Gao,Katalagarianos,1964-09-26,1993-08-01,9999-01-01,Senior Engineer
236298,Hideyuki,Munke,1964-08-09,1989-08-29,9999-01-01,Senior Engineer
236315,IEEE,Raczkowsky,1965-01-31,1996-07-24,9999-01-01,Technique Leader
236345,Sadegh,Sidhu,1964-12-09,1987-01-08,9999-01-01,Staff
236358,Adas,Plotkin,1964-12-30,1998-12-27,9999-01-01,Engineer
236368,Radhia,Baalen,1964-12-26,1991-12-14,9999-01-01,Senior Engineer
236379,Caolyn,Kaltofen,1964-12-31,1991-04-11,9999-01-01,Senior Engineer
236399,Rutger,Azuma,1964-10-14,1988-11-15,9999-01-01,Senior Engineer
236403,Arun,Morrey,1964-07-29,1994-01-24,9999-01-01,Senior Engineer
236446,Poornachandra,Aloisi,1964-10-19,1991-02-17,9999-01-01,Staff
236450,Zdislav,Ellozy,1964-07-28,1985-12-27,9999-01-01,Staff
236465,Yoshimitsu,Desikan,1964-10-24,1992-05-04,9999-01-01,Staff
236472,Lena,Ponthieu,1964-06-03,1994-08-12,9999-01-01,Senior Engineer
236493,Yuping,Nitsch,1964-09-03,1999-08-21,9999-01-01,Staff
236510,Sanjeeva,Parascandalo,1964-11-26,1999-08-16,9999-01-01,Engineer
236533,Nikolaus,Castellani,1964-07-11,1998-03-26,9999-01-01,Assistant Engineer
236565,Shaw,Rahimi,1964-10-07,1992-12-19,9999-01-01,Senior Engineer
236566,Yechezkel,Maginnis,1965-01-17,1992-12-11,9999-01-01,Staff
236583,Jordanka,Malabarba,1964-12-28,2002-01-28,9999-01-01,Staff
236587,Shim,Huxford,1964-10-08,1992-11-28,9999-01-01,Senior Engineer
236591,Insup,Reinhard,1965-01-11,1985-04-08,9999-01-01,Staff
